time,sensor.power_load_no_var_loads,sensor.power_photovoltaics
2025-06-11 11:00:00,629.1994153459996,2618.5271
2025-06-11 11:30:00,404.7338320898606,4163.002172413793
2025-06-11 12:00:00,509.8655470466947,2573.1431551724136
2025-06-11 12:30:00,479.6545389540646,1513.6103392857144
2025-06-11 13:00:00,607.3211644144046,761.3583898305084
2025-06-11 13:30:00,420.04348308787974,345.4956170212766
2025-06-11 14:00:00,340.5294845982851,789.0402181818182
2025-06-11 14:30:00,736.2501669784879,1607.2762586206898
2025-06-11 15:00:00,461.2776422716869,972.8964137931034
2025-06-11 15:30:00,542.5949053445761,1094.151
2025-06-11 16:00:00,499.19174520435763,1145.421206896552
2025-06-11 16:30:00,523.5513876640691,390.9133529411764
2025-06-11 17:00:00,2007.124458400576,331.8394509803922
2025-06-11 17:30:00,1987.985135881429,239.0068125
2025-06-11 18:00:00,2025.4783187063204,139.9455
2025-06-11 18:30:00,1978.5295585586896,82.72180555555556
2025-06-11 19:00:00,2025.987981925693,0.0
2025-06-11 19:30:00,2018.9725079124817,0.0
2025-06-11 20:00:00,2173.2380642025296,0.0
2025-06-11 20:30:00,1941.833803003297,0.0
2025-06-11 21:00:00,1975.6996837660613,0.0
2025-06-11 21:30:00,1992.9019678454154,0.0
2025-06-11 22:00:00,1809.1897522259176,0.0
2025-06-11 22:30:00,2009.2801461779818,0.0
2025-06-11 23:00:00,2139.7679052289327,0.0
2025-06-11 23:30:00,2027.4478836323663,0.0
2025-06-12 00:00:00,513.5825624901045,0.0
2025-06-12 00:30:00,389.2456563055024,0.0
2025-06-12 01:00:00,269.41660741898977,0.0
2025-06-12 01:30:00,419.610216489129,0.0
2025-06-12 02:00:00,635.4246503803487,0.0
2025-06-12 02:30:00,419.7081826487419,0.0
2025-06-12 03:00:00,515.2530109165934,0.0
2025-06-12 03:30:00,406.07225141276655,0.0
2025-06-12 04:00:00,245.87706965399008,59.8399
2025-06-12 04:30:00,411.0659501016221,95.95105555555556
2025-06-12 05:00:00,537.6650893708068,132.01689655172413
2025-06-12 05:30:00,595.6333916414187,160.154
2025-06-12 06:00:00,560.1014170640939,316.1509230769231
2025-06-12 06:30:00,576.3719252341346,719.368125
2025-06-12 07:00:00,689.59860983672,1200.8580784313726
2025-06-12 07:30:00,742.9523488189662,1693.3360784313725
2025-06-12 08:00:00,560.417380004425,2151.27214
2025-06-12 08:30:00,679.000204748719,2599.029857142857
2025-06-12 09:00:00,459.56463907432976,3002.905781818182
2025-06-12 09:30:00,618.8513866888914,3371.8629636363635
2025-06-12 10:00:00,583.4836393107626,3558.863074074074
2025-06-12 10:30:00,643.879574397842,2816.2615423728816
2025-06-12 11:00:00,655.7000610307466,2962.6726166666663
2025-06-12 11:30:00,446.32367688215106,2190.7836166666666
2025-06-12 12:00:00,592.4966960169281,2320.0327288135595
2025-06-12 12:30:00,482.2718200446068,2782.243881355932
2025-06-12 13:00:00,641.145617054855,3286.1322666666665
2025-06-12 13:30:00,599.8696300375667,4048.305535714285
2025-06-12 14:00:00,438.70914986842513,3243.3204912280703
2025-06-12 14:30:00,524.0688379546829,3372.9195666666665
2025-06-12 15:00:00,675.3349956475541,3242.5280566037736
2025-06-12 15:30:00,633.1793510307547,1367.958625
2025-06-12 16:00:00,711.472410772732,887.245574074074
2025-06-12 16:30:00,277.60400507884424,1255.77495
2025-06-12 17:00:00,1936.2781971571565,661.4662931034483
2025-06-12 17:30:00,1940.4748322166452,475.2366
2025-06-12 18:00:00,1891.9962341691278,332.20901923076923
2025-06-12 18:30:00,2026.1335909080815,106.19402173913043
2025-06-12 19:00:00,2050.723875641288,38.68973913043478
2025-06-12 19:30:00,2284.2047926231735,0.0
2025-06-12 20:00:00,2023.162996340919,0.0
2025-06-12 20:30:00,1998.2759902024684,0.0
2025-06-12 21:00:00,1874.5660013575946,0.0
2025-06-12 21:30:00,2002.545796048619,0.0
2025-06-12 22:00:00,2078.4365170638102,0.0
2025-06-12 22:30:00,1871.09199193591,0.0
2025-06-12 23:00:00,2174.069561715676,0.0
2025-06-12 23:30:00,1934.533196463159,0.0
2025-06-13 00:00:00,454.3923626346063,0.0
2025-06-13 00:30:00,582.9811983805167,0.0
2025-06-13 01:00:00,328.79505477396617,0.0
2025-06-13 01:30:00,549.9346850350677,0.0
2025-06-13 02:00:00,432.5829700634489,0.0
2025-06-13 02:30:00,443.85466841825956,0.0
2025-06-13 03:00:00,355.9139143617279,0.0
2025-06-13 03:30:00,417.90320080317235,0.0
2025-06-13 04:00:00,460.45232511725516,80.0029
2025-06-13 04:30:00,479.84978363923955,119.95215151515151
2025-06-13 05:00:00,245.24606208150098,156.43883783783784
2025-06-13 05:30:00,439.92269431628466,178.5094193548387
2025-06-13 06:00:00,711.8756227532468,325.1430769230769
2025-06-13 06:30:00,727.3580883800743,702.6780392156863
2025-06-13 07:00:00,609.8836261357526,1175.06364
2025-06-13 07:30:00,607.540339354969,1677.3453529411763
2025-06-13 08:00:00,754.7542785201056,2144.146603773585
2025-06-13 08:30:00,614.8726449766098,2560.5890384615386
2025-06-13 09:00:00,557.1057844413795,2891.7825
2025-06-13 09:30:00,578.3080612430633,2815.7552127659574
2025-06-13 10:00:00,424.7439373978152,2585.6236896551723
2025-06-13 10:30:00,533.122130919004,3756.174528301887
2025-06-13 11:00:00,554.0614627489357,3462.0095961538464
2025-06-13 11:30:00,339.367721067582,4001.180477272727
2025-06-13 12:00:00,626.605581045719,3741.615173913044
2025-06-13 12:30:00,529.5119843365682,3879.647320754717
2025-06-13 13:00:00,690.9131182417342,3750.2127142857134
2025-06-13 13:30:00,464.3439750179494,3563.6036875000004
2025-06-13 14:00:00,461.9258804012584,3395.8059361702126
2025-06-13 14:30:00,634.8026994942837,3181.044254901961
2025-06-13 15:00:00,604.5881923784993,2792.029157894737
2025-06-13 15:30:00,441.2602777388094,2461.892357142857
2025-06-13 16:00:00,546.1911827509648,2220.960963636364
2025-06-13 16:30:00,574.8169814044169,1814.5766666666664
2025-06-13 17:00:00,1904.916898305938,1017.9846181818182
2025-06-13 17:30:00,2001.4904038138477,890.9348846153846
2025-06-13 18:00:00,1901.2681464699833,285.83232692307695
2025-06-13 18:30:00,1874.5595316448134,72.69913953488373
2025-06-13 19:00:00,2095.7748553743977,45.50011764705882
2025-06-13 19:30:00,1816.0536319734915,0.0
2025-06-13 20:00:00,2064.956351674389,0.0
2025-06-13 20:30:00,2028.2317581098841,0.0
2025-06-13 21:00:00,2087.603019475705,0.0
2025-06-13 21:30:00,2070.1185680304097,0.0
2025-06-13 22:00:00,2262.844787108238,0.0
2025-06-13 22:30:00,2079.2345363674413,0.0
2025-06-13 23:00:00,1965.7496288991929,0.0
2025-06-13 23:30:00,1936.746364900901,0.0
2025-06-14 00:00:00,367.29085578126274,0.0
2025-06-14 00:30:00,505.41718605901195,0.0
2025-06-14 01:00:00,551.4302350118007,0.0
2025-06-14 01:30:00,297.895613630259,0.0
2025-06-14 02:00:00,635.9446768902153,0.0
2025-06-14 02:30:00,581.8422072478496,0.0
2025-06-14 03:00:00,671.7501851900768,0.0
2025-06-14 03:30:00,348.10936139202613,0.0
2025-06-14 04:00:00,442.69179146315076,0.0
2025-06-14 04:30:00,623.0756507165967,42.4369090909091
2025-06-14 05:00:00,364.0847639853947,102.94132432432431
2025-06-14 05:30:00,300.4501424205014,271.16447169811323
2025-06-14 06:00:00,900.8661414105879,395.31468627450977
2025-06-14 06:30:00,942.808226017073,489.9246428571428
2025-06-14 07:00:00,1135.6642721455225,661.0541509433963
2025-06-14 07:30:00,906.1686566046995,663.740625
2025-06-14 08:00:00,1083.5774648143577,781.3303928571429
2025-06-14 08:30:00,1019.8429597570594,946.39
2025-06-14 09:00:00,1155.4188583217356,1197.797894736842
2025-06-14 09:30:00,930.1509206294264,1019.3583454545457
2025-06-14 10:00:00,926.6192889399034,509.0842033898305
2025-06-14 10:30:00,924.5561718589993,591.2644666666667
2025-06-14 11:00:00,993.7129440383507,576.8774285714286
2025-06-14 11:30:00,1186.182649004335,772.4925740740741
2025-06-14 12:00:00,2078.9100299280854,825.7651886792453
2025-06-14 12:30:00,2088.1517806575293,1824.7501454545452
2025-06-14 13:00:00,1885.1838961163678,3273.7191833333336
2025-06-14 13:30:00,1774.0428828976685,3628.087803571429
2025-06-14 14:00:00,783.705309314232,2452.32155
2025-06-14 14:30:00,692.9034115557718,1400.1381666666666
2025-06-14 15:00:00,606.4021223872894,1267.3099310344826
2025-06-14 15:30:00,806.7296753789931,863.871320754717
2025-06-14 16:00:00,634.7168545420905,679.1896666666668
2025-06-14 16:30:00,1012.892513195621,278.55584090909093
2025-06-14 17:00:00,753.24721511742,272.97238
2025-06-14 17:30:00,838.010992331323,384.114701754386
2025-06-14 18:00:00,2729.0265795814585,192.2396976744186
2025-06-14 18:30:00,2543.4565599863718,81.25933333333333
2025-06-14 19:00:00,2307.9741536478714,0.0
2025-06-14 19:30:00,2528.2067498538977,0.0
2025-06-14 20:00:00,2380.483890626661,0.0
2025-06-14 20:30:00,2435.7031595316207,0.0
2025-06-14 21:00:00,2593.189951095268,0.0
2025-06-14 21:30:00,2451.222949043806,0.0
2025-06-14 22:00:00,2681.4818157869363,0.0
2025-06-14 22:30:00,2682.5233809351894,0.0
2025-06-14 23:00:00,2467.482263374585,0.0
2025-06-14 23:30:00,2622.781405808975,0.0
2025-06-15 00:00:00,405.7954794996905,0.0
2025-06-15 00:30:00,325.6100584792807,0.0
2025-06-15 01:00:00,541.6794301731892,0.0
2025-06-15 01:30:00,466.0390896523275,0.0
2025-06-15 02:00:00,484.83286452653454,0.0
2025-06-15 02:30:00,482.2492796448522,0.0
2025-06-15 03:00:00,516.9045307849284,0.0
2025-06-15 03:30:00,549.126554291713,0.0
2025-06-15 04:00:00,452.46030349502996,0.0
2025-06-15 04:30:00,599.6179487309157,0.0
2025-06-15 05:00:00,430.5931535932323,27.745666666666665
2025-06-15 05:30:00,698.3439620557456,30.823235294117648
2025-06-15 06:00:00,1034.4983788297116,48.258
2025-06-15 06:30:00,1011.7232647941786,171.12365217391306
2025-06-15 07:00:00,948.989270730425,281.2386785714286
2025-06-15 07:30:00,945.3373102406797,280.827125
2025-06-15 08:00:00,958.2517961093844,408.9743859649123
2025-06-15 08:30:00,1074.3984155493354,1353.06835
2025-06-15 09:00:00,1038.9547183860586,1131.0598392857144
2025-06-15 09:30:00,887.9385703094958,1161.692813559322
2025-06-15 10:00:00,1166.521238937401,1796.0054237288136
2025-06-15 10:30:00,923.4157394431354,3579.08
2025-06-15 11:00:00,886.2997003739148,2392.0303166666663
2025-06-15 11:30:00,1181.591284419799,2977.0638793103444
2025-06-15 12:00:00,1953.5479115124654,2629.9517966101694
2025-06-15 12:30:00,2162.5552696624377,2755.136842105263
2025-06-15 13:00:00,2075.7946137180634,1628.017051724138
2025-06-15 13:30:00,2018.0940327540031,2854.790322033898
2025-06-15 14:00:00,801.9899987079979,3291.5935263157894
2025-06-15 14:30:00,826.163851001352,3094.367490909091
2025-06-15 15:00:00,924.564401389616,2979.0638392857145
2025-06-15 15:30:00,693.0564421515303,2070.246372881356
2025-06-15 16:00:00,802.4271792668221,1960.6461694915251
2025-06-15 16:30:00,691.2184193027966,1500.8572711864406
2025-06-15 17:00:00,764.1330851486507,385.1985918367347
2025-06-15 17:30:00,574.007336218536,409.2413469387755
2025-06-15 18:00:00,2379.461574015936,271.22629411764706
2025-06-15 18:30:00,2587.368369092781,78.14458823529411
2025-06-15 19:00:00,2649.564751363377,9.81
2025-06-15 19:30:00,2569.440515116752,0.0
2025-06-15 20:00:00,2340.166202937803,0.0
2025-06-15 20:30:00,2479.4051333739494,0.0
2025-06-15 21:00:00,2456.446569687862,0.0
2025-06-15 21:30:00,2651.371009065618,0.0
2025-06-15 22:00:00,2661.137602141348,0.0
2025-06-15 22:30:00,2242.9623745067024,0.0
2025-06-15 23:00:00,2511.41405867565,0.0
2025-06-15 23:30:00,2394.9796480017144,0.0
2025-06-16 00:00:00,417.7712754230678,0.0
2025-06-16 00:30:00,376.6204647503647,0.0
2025-06-16 01:00:00,380.5767496959113,0.0
2025-06-16 01:30:00,323.3980420191093,0.0
2025-06-16 02:00:00,465.1746812847624,0.0
2025-06-16 02:30:00,392.2809937752695,0.0
2025-06-16 03:00:00,291.18052465730887,0.0
2025-06-16 03:30:00,425.86142044560745,0.0
2025-06-16 04:00:00,354.4729086747164,60.57028571428572
2025-06-16 04:30:00,230.93666246066658,91.056375
2025-06-16 05:00:00,633.091709609861,131.93624
2025-06-16 05:30:00,540.6945281648766,163.25507499999998
2025-06-16 06:00:00,749.9179457815574,325.1599
2025-06-16 06:30:00,613.8743518911874,678.18604
2025-06-16 07:00:00,423.0371403609887,1147.8088653846155
2025-06-16 07:30:00,573.7181881367289,1672.8137962962965
2025-06-16 08:00:00,570.543431957979,1951.984672727273
2025-06-16 08:30:00,546.4912573259456,2462.4782156862743
2025-06-16 09:00:00,736.6444546958387,2755.946942307693
2025-06-16 09:30:00,460.36738650267677,3013.2462884615384
2025-06-16 10:00:00,499.7833097761897,3231.91874
2025-06-16 10:30:00,670.8546051820883,3471.525448275862
2025-06-16 11:00:00,595.6221900053358,3574.55304
2025-06-16 11:30:00,515.1976805368269,3662.670754716981
2025-06-16 12:00:00,510.1451947933361,3655.0532156862746
2025-06-16 12:30:00,308.87650048341004,3743.492892857143
2025-06-16 13:00:00,516.1646981186818,3652.561148148148
2025-06-16 13:30:00,560.992518130771,3076.364964285714
2025-06-16 14:00:00,593.3329473108925,3087.2271016949157
2025-06-16 14:30:00,621.006019040915,2213.9617627118646
2025-06-16 15:00:00,390.86786481365783,2234.4501206896557
2025-06-16 15:30:00,452.99352588977285,2339.7034576271185
2025-06-16 16:00:00,467.29834455760397,1021.4331607142856
2025-06-16 16:30:00,432.81444445025227,716.4583928571428
2025-06-16 17:00:00,1973.4516247215586,692.7751428571429
2025-06-16 17:30:00,1931.8953923229333,493.9717169811321
2025-06-16 18:00:00,2067.49900748507,337.2538
2025-06-16 18:30:00,2005.405880454299,159.90407843137254
2025-06-16 19:00:00,2096.9103465668177,35.906615384615385
2025-06-16 19:30:00,1848.199488817743,0.0
2025-06-16 20:00:00,1985.2558359285738,0.0
2025-06-16 20:30:00,2189.428807450109,0.0
2025-06-16 21:00:00,1833.879330235447,0.0
2025-06-16 21:30:00,2099.926518564044,0.0
2025-06-16 22:00:00,1978.6718362034655,0.0
2025-06-16 22:30:00,1973.1616607812355,0.0
2025-06-16 23:00:00,1969.8280442752837,0.0
2025-06-16 23:30:00,1986.4808100459475,0.0
2025-06-17 00:00:00,326.8498216486278,0.0
2025-06-17 00:30:00,386.04993951055087,0.0
2025-06-17 01:00:00,550.6193055158815,0.0
2025-06-17 01:30:00,351.5200762546471,0.0
2025-06-17 02:00:00,458.3555259987699,0.0
2025-06-17 02:30:00,472.4411934032249,0.0
2025-06-17 03:00:00,325.72456163251036,0.0
2025-06-17 03:30:00,637.5185648548014,0.0
2025-06-17 04:00:00,381.5002891087966,60.95242857142858
2025-06-17 04:30:00,608.7233555262831,88.7861724137931
2025-06-17 05:00:00,424.32300956269455,143.0751081081081
2025-06-17 05:30:00,393.8552306972737,380.857403508772
2025-06-17 06:00:00,605.0671597341974,642.5066607142857
2025-06-17 06:30:00,649.9337243444891,747.7280344827586
2025-06-17 07:00:00,535.0421281287992,1161.8776274509803
2025-06-17 07:30:00,612.6488227333091,1610.7908039215688
2025-06-17 08:00:00,591.2226614166659,2069.9024561403508
2025-06-17 08:30:00,501.19445911888636,2129.446549019608
2025-06-17 09:00:00,498.41778005168254,2757.188345454545
2025-06-17 09:30:00,564.3480073538917,3020.089055555556
2025-06-17 10:00:00,619.6946992623203,3239.2176444444444
2025-06-17 10:30:00,506.65089871184125,3470.7308909090907
2025-06-17 11:00:00,571.7661867899877,3601.4915217391303
2025-06-17 11:30:00,571.8001173911965,3536.197160714285
2025-06-17 12:00:00,500.2547661203913,3298.37520754717
2025-06-17 12:30:00,567.6711505956241,3779.9385
2025-06-17 13:00:00,711.7120164078977,3482.61475
2025-06-17 13:30:00,658.6327996812402,3386.853927272727
2025-06-17 14:00:00,602.4932137328287,3234.3026111111108
2025-06-17 14:30:00,621.9366502862244,3072.50718
2025-06-17 15:00:00,541.7346516521413,2767.496482758621
2025-06-17 15:30:00,601.4403382773402,2463.388716981132
2025-06-17 16:00:00,754.6015948701152,1975.0327192982456
2025-06-17 16:30:00,429.3257307359,1354.5941525423727
2025-06-17 17:00:00,1923.6273330033725,979.35928
2025-06-17 17:30:00,2046.0460227094022,668.5990892857143
2025-06-17 18:00:00,1984.2782246017678,313.5582777777778
2025-06-17 18:30:00,1831.7962165477695,130.1071956521739
2025-06-17 19:00:00,2061.209968471892,46.72777777777778
2025-06-17 19:30:00,2168.205246000087,0.0
2025-06-17 20:00:00,2023.4404212303712,0.0
2025-06-17 20:30:00,1871.4554961131428,0.0
2025-06-17 21:00:00,1845.0593027583716,0.0
2025-06-17 21:30:00,2016.217156663344,0.0
2025-06-17 22:00:00,1961.271350707799,0.0
2025-06-17 22:30:00,2135.92878497159,0.0
2025-06-17 23:00:00,1972.3624563390863,0.0
2025-06-17 23:30:00,2021.998072197649,0.0
2025-06-18 00:00:00,628.9805325422574,0.0
2025-06-18 00:30:00,332.6480067145575,0.0
2025-06-18 01:00:00,253.7730140199184,0.0
2025-06-18 01:30:00,597.4068717194725,0.0
2025-06-18 02:00:00,484.4942909935486,0.0
2025-06-18 02:30:00,612.7884709381898,0.0
2025-06-18 03:00:00,571.2951692960702,0.0
2025-06-18 03:30:00,333.437834192842,0.0
2025-06-18 04:00:00,379.80022381768947,75.30273076923078
2025-06-18 04:30:00,547.3099094840611,139.01614285714285
2025-06-18 05:00:00,597.1724555918933,196.6999210526316
2025-06-18 05:30:00,400.21593255216294,302.9642857142857
2025-06-18 06:00:00,555.5586612769264,389.26682
2025-06-18 06:30:00,466.0532314451166,744.9157090909091
2025-06-18 07:00:00,733.8882870980688,1139.6474705882354
2025-06-18 07:30:00,560.1762705609079,1559.7306170212769
2025-06-18 08:00:00,583.1771288743469,1945.0317931034483
2025-06-18 08:30:00,773.4070913881442,2364.530145454545
2025-06-18 09:00:00,595.1556051044905,2615.251924528302
2025-06-18 09:30:00,571.7169367141386,2668.1504237288136
2025-06-18 10:00:00,566.6911770786462,2982.3231428571426
2025-06-18 10:30:00,574.287778138096,3235.060233333333
2025-06-18 11:00:00,582.1624781085742,3315.087909090909
2025-06-18 11:30:00,694.2056728410332,2516.6606
2025-06-18 12:00:00,448.90324698465,3172.8473
2025-06-18 12:30:00,532.2100653790523,2051.3140847457626
2025-06-18 13:00:00,655.3273947912728,3297.3439821428574
2025-06-18 13:30:00,530.2243944738613,3111.4266551724136
2025-06-18 14:00:00,529.4475571580828,3193.5516779661016
2025-06-18 14:30:00,736.8607962748563,3137.6973125
2025-06-18 15:00:00,578.1133236966361,2871.166206896552
2025-06-18 15:30:00,466.44595974543637,2574.189636363636
2025-06-18 16:00:00,216.3495328044873,2049.3007857142857
2025-06-18 16:30:00,529.4805766557573,1603.332
2025-06-18 17:00:00,2018.6750403250626,986.8833392857142
2025-06-18 17:30:00,1940.5519976924375,683.1540754716981
2025-06-18 18:00:00,2006.6396987772061,299.92977358490566
2025-06-18 18:30:00,2043.8965962350792,84.27434285714286
2025-06-18 19:00:00,1819.7552723632052,48.88969230769231
2025-06-18 19:30:00,2112.002432420214,0.0
2025-06-18 20:00:00,2056.8452290807463,0.0
2025-06-18 20:30:00,2091.821752981266,0.0
2025-06-18 21:00:00,2007.3283314659202,0.0
2025-06-18 21:30:00,1923.674775036884,0.0
2025-06-18 22:00:00,2033.016228955252,0.0
2025-06-18 22:30:00,1905.9364032605677,0.0
2025-06-18 23:00:00,1921.6008962365358,0.0
2025-06-18 23:30:00,2102.5434175706205,0.0
2025-06-19 00:00:00,456.96236563954085,0.0
2025-06-19 00:30:00,544.0723455491626,0.0
2025-06-19 01:00:00,382.0778877805926,0.0
2025-06-19 01:30:00,343.4506867064064,0.0
2025-06-19 02:00:00,349.5871250402054,0.0
2025-06-19 02:30:00,373.99549309714837,0.0
2025-06-19 03:00:00,360.11005706510366,0.0
2025-06-19 03:30:00,585.4132530363047,0.0
2025-06-19 04:00:00,410.61551778041445,67.94322222222223
2025-06-19 04:30:00,351.08353583986764,108.21826470588236
2025-06-19 05:00:00,509.608892046625,172.1944705882353
2025-06-19 05:30:00,505.3708729801728,220.9301
2025-06-19 06:00:00,684.3963595592377,366.6749361702128
2025-06-19 06:30:00,571.6053581676673,653.8945660377358
2025-06-19 07:00:00,560.9663209370287,1064.8045961538462
2025-06-19 07:30:00,591.5149651572518,1504.925787234043
2025-06-19 08:00:00,741.152356889628,1915.340327272727
2025-06-19 08:30:00,629.523837069422,2299.2268260869564
2025-06-19 09:00:00,525.6944685675243,2597.102
2025-06-19 09:30:00,531.3966383476043,2856.652204081633
2025-06-19 10:00:00,325.6919452396458,3119.237833333333
2025-06-19 10:30:00,440.47824204658593,2982.311418181818
2025-06-19 11:00:00,629.6658607309035,2558.5412727272724
2025-06-19 11:30:00,454.64846147866797,2977.9025087719297
2025-06-19 12:00:00,573.23389009248,2924.9143793103444
2025-06-19 12:30:00,697.4454710403763,2255.9184827586205
2025-06-19 13:00:00,424.9493279865625,1797.6912203389832
2025-06-19 13:30:00,585.4997066414645,2674.1362678571427
2025-06-19 14:00:00,505.36831330989037,1752.9473220338984
2025-06-19 14:30:00,397.27106446996015,714.981625
2025-06-19 15:00:00,637.3953312837473,937.425
2025-06-19 15:30:00,636.4150503355607,1687.5503448275863
2025-06-19 16:00:00,338.87677943414496,1484.9235
2025-06-19 16:30:00,441.62327955710344,1237.4325769230768
2025-06-19 17:00:00,1813.0943736158993,914.7856226415096
2025-06-19 17:30:00,2022.0701860829868,573.0069361702128
2025-06-19 18:00:00,2042.271910432788,297.35949019607847
2025-06-19 18:30:00,1888.8838282870702,121.17166666666668
2025-06-19 19:00:00,1999.0835628512782,0.0
2025-06-19 19:30:00,1809.5352135680073,0.0
2025-06-19 20:00:00,2069.160444966067,0.0
2025-06-19 20:30:00,1859.7934600429276,0.0
2025-06-19 21:00:00,1978.8198064684398,0.0
2025-06-19 21:30:00,2034.9375811792133,0.0
2025-06-19 22:00:00,2156.1227240940784,0.0
2025-06-19 22:30:00,2038.0865108777953,0.0
2025-06-19 23:00:00,2127.2248072738757,0.0
2025-06-19 23:30:00,2033.4508229172498,0.0
2025-06-20 00:00:00,414.41697523863655,0.0
2025-06-20 00:30:00,429.39894139846376,0.0
2025-06-20 01:00:00,600.9593217672711,0.0
2025-06-20 01:30:00,511.4025591032329,0.0
2025-06-20 02:00:00,576.7202654822324,0.0
2025-06-20 02:30:00,441.9717784374104,0.0
2025-06-20 03:00:00,455.12884399058896,0.0
2025-06-20 03:30:00,314.1631001113188,0.0
2025-06-20 04:00:00,399.08181503813285,0.0
2025-06-20 04:30:00,303.60890625241615,0.0
2025-06-20 05:00:00,645.3200262134749,58.465125
2025-06-20 05:30:00,538.8297356160705,119.31642222222222
2025-06-20 06:00:00,515.0980891785734,245.5185555555556
2025-06-20 06:30:00,602.8339086345239,174.5402
2025-06-20 07:00:00,461.08708102232623,183.89065217391305
2025-06-20 07:30:00,547.1804186516937,155.09684
2025-06-20 08:00:00,543.8130661930198,393.98745098039217
2025-06-20 08:30:00,604.9348237534707,817.3427192982457
2025-06-20 09:00:00,544.3146059028065,418.308152173913
2025-06-20 09:30:00,443.88648404010985,1004.3878928571428
2025-06-20 10:00:00,685.8995947918369,874.9316923076924
2025-06-20 10:30:00,628.0971593465734,319.64981632653064
2025-06-20 11:00:00,377.49105653974584,396.5498076923077
2025-06-20 11:30:00,512.243018104436,575.4571071428571
2025-06-20 12:00:00,602.9989494751719,922.0857321428572
2025-06-20 12:30:00,589.8060836897574,1390.9908
2025-06-20 13:00:00,488.04520477378213,1551.349627118644
2025-06-20 13:30:00,524.8142602445438,1675.8277333333333
2025-06-20 14:00:00,517.0739366848786,1102.8970862068966
2025-06-20 14:30:00,466.4851806576701,539.9597037037037
2025-06-20 15:00:00,477.732486987178,805.3375689655172
2025-06-20 15:30:00,593.1546691335087,1235.5504833333332
2025-06-20 16:00:00,597.1371328664248,848.091679245283
2025-06-20 16:30:00,444.2202166407847,622.6446153846153
2025-06-20 17:00:00,2115.6225369418694,771.5264736842105
2025-06-20 17:30:00,1899.2296408746286,544.107423076923
2025-06-20 18:00:00,1757.0103850698576,319.90403846153845
2025-06-20 18:30:00,1952.293959823744,152.0531
2025-06-20 19:00:00,2072.5586992685653,57.20974074074074
2025-06-20 19:30:00,1837.1735878926477,0.0
2025-06-20 20:00:00,2049.0476580898867,0.0
2025-06-20 20:30:00,2084.858991582439,0.0
2025-06-20 21:00:00,1914.6013404598134,0.0
2025-06-20 21:30:00,2139.0996290507387,0.0
2025-06-20 22:00:00,1838.0381372894353,0.0
2025-06-20 22:30:00,1972.0662791933053,0.0
2025-06-20 23:00:00,2017.7976727820292,0.0
2025-06-20 23:30:00,1931.8070222937215,0.0
2025-06-21 00:00:00,534.3825310634548,0.0
2025-06-21 00:30:00,379.8039385913258,0.0
2025-06-21 01:00:00,517.8453212568618,0.0
2025-06-21 01:30:00,544.9888616901451,0.0
2025-06-21 02:00:00,535.9245630426979,0.0
2025-06-21 02:30:00,445.90770260818476,0.0
2025-06-21 03:00:00,581.3672857750819,0.0
2025-06-21 03:30:00,488.92241057485336,0.0
2025-06-21 04:00:00,472.7147934215799,0.0
2025-06-21 04:30:00,595.8469956962182,61.8353125
2025-06-21 05:00:00,513.9922213722297,80.16699999999999
2025-06-21 05:30:00,480.1951864466867,221.2555344827586
2025-06-21 06:00:00,1095.2688463016902,526.1914821428571
2025-06-21 06:30:00,1078.9497062592611,738.010851851852
2025-06-21 07:00:00,1032.0592468937473,810.0643636363636
2025-06-21 07:30:00,946.8582934165945,1228.5014655172415
2025-06-21 08:00:00,1140.6945183392031,1385.5752542372882
2025-06-21 08:30:00,1064.5217010879076,786.0165555555556
2025-06-21 09:00:00,935.6221827824656,703.131224137931
2025-06-21 09:30:00,942.7522749636034,1600.7524464285714
2025-06-21 10:00:00,823.1918955120743,1771.601603448276
2025-06-21 10:30:00,1031.8732804737122,2753.503648148148
2025-06-21 11:00:00,1027.1445640083075,2474.636103448276
2025-06-21 11:30:00,1011.9202083808026,2297.5318245614035
2025-06-21 12:00:00,1973.8108023691113,1181.546448275862
2025-06-21 12:30:00,1880.8426942492688,383.249
2025-06-21 13:00:00,1886.539123850202,436.7538214285714
2025-06-21 13:30:00,2030.141148830405,964.7896607142856
2025-06-21 14:00:00,708.1638886160011,2519.4759310344825
2025-06-21 14:30:00,919.600069330834,1772.904183333333
2025-06-21 15:00:00,870.2602190473749,685.9585471698114
2025-06-21 15:30:00,836.8344529008643,1437.8044107142855
2025-06-21 16:00:00,901.6095770608554,1139.8654363636365
2025-06-21 16:30:00,809.156621735336,506.7539583333333
2025-06-21 17:00:00,815.7514354242488,492.6035
2025-06-21 17:30:00,837.6530636687623,825.6882203389831
2025-06-21 18:00:00,2590.7321562448533,100.99011111111112
2025-06-21 18:30:00,2463.950747792171,36.41672222222222
2025-06-21 19:00:00,2454.050852959962,0.0
2025-06-21 19:30:00,2464.0503250271427,0.0
2025-06-21 20:00:00,2419.251865730757,0.0
2025-06-21 20:30:00,2390.9026284948477,0.0
2025-06-21 21:00:00,2419.2625610712475,0.0
2025-06-21 21:30:00,2683.4515368515727,0.0
2025-06-21 22:00:00,2410.897979158364,0.0
2025-06-21 22:30:00,2696.145560963596,0.0
2025-06-21 23:00:00,2532.334395123576,0.0
2025-06-21 23:30:00,2408.7126895649153,0.0
2025-06-22 00:00:00,514.4503338209939,0.0
